ID,pred_kwh
2024-10-22_consumer_device_29_data_user_5,1.8721102476119995
2024-10-23_consumer_device_29_data_user_5,1.4459145069122314
2024-10-24_consumer_device_29_data_user_5,1.1887967586517334
2024-09-24_consumer_device_29_data_user_6,0.22395938634872437
2024-09-25_consumer_device_29_data_user_6,0.18493247032165527
2024-09-26_consumer_device_29_data_user_6,0.2415246069431305
2024-09-27_consumer_device_29_data_user_6,0.0
2024-09-28_consumer_device_29_data_user_6,0.17738750576972961
2024-09-29_consumer_device_29_data_user_6,0.2069028615951538
2024-09-30_consumer_device_29_data_user_6,0.24612069129943848
2024-10-01_consumer_device_29_data_user_6,0.271016389131546
2024-10-02_consumer_device_29_data_user_6,0.24858713150024414
2024-10-03_consumer_device_29_data_user_6,0.2610025405883789
2024-10-04_consumer_device_29_data_user_6,0.22675663232803345
2024-10-05_consumer_device_29_data_user_6,0.24948741495609283
2024-10-06_consumer_device_29_data_user_6,0.24133926630020142
2024-10-07_consumer_device_29_data_user_6,0.24389837682247162
2024-10-08_consumer_device_29_data_user_6,0.0
2024-10-09_consumer_device_29_data_user_6,0.18895617127418518
2024-10-10_consumer_device_29_data_user_6,0.25922566652297974
2024-10-11_consumer_device_29_data_user_6,0.25262922048568726
2024-10-12_consumer_device_29_data_user_6,0.2769032120704651
2024-10-13_consumer_device_29_data_user_6,0.2936055064201355
2024-10-14_consumer_device_29_data_user_6,0.32495570182800293
2024-10-15_consumer_device_29_data_user_6,0.321196973323822
2024-10-16_consumer_device_29_data_user_6,0.232666015625
2024-10-17_consumer_device_29_data_user_6,0.22321432828903198
2024-10-18_consumer_device_29_data_user_6,0.24602468311786652
2024-10-19_consumer_device_29_data_user_6,0.2744055390357971
2024-10-20_consumer_device_29_data_user_6,0.270522803068161
2024-10-21_consumer_device_29_data_user_6,0.28678667545318604
2024-10-22_consumer_device_29_data_user_6,0.2219415009021759
2024-10-23_consumer_device_29_data_user_6,0.16367655992507935
2024-10-24_consumer_device_29_data_user_6,0.20740768313407898
2024-09-24_consumer_device_29_data_user_7,16.371929168701172
2024-09-25_consumer_device_29_data_user_7,11.840909957885742
2024-09-26_consumer_device_29_data_user_7,12.32464599609375
2024-09-27_consumer_device_29_data_user_7,19.655277252197266
2024-09-28_consumer_device_29_data_user_7,15.644535064697266
2024-09-29_consumer_device_29_data_user_7,13.511393547058105
2024-09-30_consumer_device_29_data_user_7,12.065235137939453
2024-10-01_consumer_device_29_data_user_7,11.337247848510742
2024-10-02_consumer_device_29_data_user_7,10.478872299194336
2024-10-03_consumer_device_29_data_user_7,12.195549964904785
2024-10-04_consumer_device_29_data_user_7,11.941034317016602
2024-10-05_consumer_device_29_data_user_7,10.510753631591797
2024-10-06_consumer_device_29_data_user_7,8.857972145080566
2024-10-07_consumer_device_29_data_user_7,10.242938041687012
2024-10-08_consumer_device_29_data_user_7,13.892193794250488
2024-10-09_consumer_device_29_data_user_7,10.572391510009766
2024-10-10_consumer_device_29_data_user_7,9.327178955078125
2024-10-11_consumer_device_29_data_user_7,7.201117038726807
2024-10-12_consumer_device_29_data_user_7,7.195438861846924
2024-10-13_consumer_device_29_data_user_7,7.443759441375732
2024-10-14_consumer_device_29_data_user_7,5.998499870300293
2024-10-15_consumer_device_29_data_user_7,5.867164611816406
2024-10-16_consumer_device_29_data_user_7,5.142565727233887
2024-10-17_consumer_device_29_data_user_7,4.859042167663574
2024-10-18_consumer_device_29_data_user_7,3.6055853366851807
2024-10-19_consumer_device_29_data_user_7,3.6714072227478027
2024-10-20_consumer_device_29_data_user_7,4.174551010131836
2024-10-21_consumer_device_29_data_user_7,3.509397506713867
2024-10-22_consumer_device_29_data_user_7,2.881394386291504
2024-10-23_consumer_device_29_data_user_7,2.1441760063171387
2024-10-24_consumer_device_29_data_user_7,1.936895728111267
2024-09-24_consumer_device_29_data_user_8,9.563546180725098
2024-09-25_consumer_device_29_data_user_8,5.072009563446045
2024-09-26_consumer_device_29_data_user_8,5.904200553894043
2024-09-27_consumer_device_29_data_user_8,11.034686088562012
2024-09-28_consumer_device_29_data_user_8,8.417991638183594
2024-09-29_consumer_device_29_data_user_8,7.080880641937256
2024-09-30_consumer_device_29_data_user_8,6.786858081817627
2024-10-01_consumer_device_29_data_user_8,6.355023384094238
2024-10-02_consumer_device_29_data_user_8,5.1289381980896
2024-10-03_consumer_device_29_data_user_8,5.717316627502441
2024-10-04_consumer_device_29_data_user_8,6.435055255889893
2024-10-05_consumer_device_29_data_user_8,5.997592449188232
2024-10-06_consumer_device_29_data_user_8,4.5251784324646
2024-10-07_consumer_device_29_data_user_8,4.54861307144165
2024-10-08_consumer_device_29_data_user_8,7.766446113586426
2024-10-09_consumer_device_29_data_user_8,5.40981912612915
2024-10-10_consumer_device_29_data_user_8,4.940385341644287
2024-10-11_consumer_device_29_data_user_8,3.816744804382324
2024-10-12_consumer_device_29_data_user_8,3.7733242511749268
2024-10-13_consumer_device_29_data_user_8,4.0385541915893555
2024-10-14_consumer_device_29_data_user_8,3.462038516998291
2024-10-15_consumer_device_29_data_user_8,2.9545907974243164
2024-10-16_consumer_device_29_data_user_8,2.5611209869384766
2024-10-17_consumer_device_29_data_user_8,2.3905773162841797
2024-10-18_consumer_device_29_data_user_8,2.076143503189087
2024-10-19_consumer_device_29_data_user_8,2.0484530925750732
2024-10-20_consumer_device_29_data_user_8,2.5887086391448975
2024-10-21_consumer_device_29_data_user_8,2.028047561645508
2024-10-22_consumer_device_29_data_user_8,1.8107666969299316
2024-10-23_consumer_device_29_data_user_8,1.3503447771072388
2024-10-24_consumer_device_29_data_user_8,1.1017554998397827
2024-09-24_consumer_device_2_data_user_1,65.9016342163086
2024-09-25_consumer_device_2_data_user_1,57.643123626708984
2024-09-26_consumer_device_2_data_user_1,50.52172088623047
2024-09-27_consumer_device_2_data_user_1,56.58650588989258
2024-09-28_consumer_device_2_data_user_1,50.04347229003906
2024-09-29_consumer_device_2_data_user_1,47.324371337890625
2024-09-30_consumer_device_2_data_user_1,45.59827423095703
2024-10-01_consumer_device_2_data_user_1,43.40371322631836
2024-10-02_consumer_device_2_data_user_1,40.411224365234375
2024-10-03_consumer_device_2_data_user_1,39.43145751953125
2024-10-04_consumer_device_2_data_user_1,37.95254135131836
2024-10-05_consumer_device_2_data_user_1,35.019771575927734
2024-10-06_consumer_device_2_data_user_1,32.21609115600586
2024-10-07_consumer_device_2_data_user_1,33.04288864135742
2024-10-08_consumer_device_2_data_user_1,36.73744583129883
2024-10-09_consumer_device_2_data_user_1,31.530080795288086
2024-10-10_consumer_device_2_data_user_1,28.107128143310547
2024-10-11_consumer_device_2_data_user_1,24.86583709716797
2024-10-12_consumer_device_2_data_user_1,23.18047523498535
2024-10-13_consumer_device_2_data_user_1,21.696491241455078
2024-10-14_consumer_device_2_data_user_1,19.5275821685791
2024-10-15_consumer_device_2_data_user_1,19.64715576171875
2024-10-16_consumer_device_2_data_user_1,17.989013671875
2024-10-17_consumer_device_2_data_user_1,16.878528594970703
2024-10-18_consumer_device_2_data_user_1,15.732870101928711
2024-10-19_consumer_device_2_data_user_1,15.809585571289062
2024-10-20_consumer_device_2_data_user_1,14.962964057922363
2024-10-21_consumer_device_2_data_user_1,14.221137046813965
2024-10-22_consumer_device_2_data_user_1,12.6438570022583
2024-10-23_consumer_device_2_data_user_1,11.306943893432617
2024-10-24_consumer_device_2_data_user_1,8.833995819091797
2024-09-24_consumer_device_2_data_user_10,0.2578679025173187
2024-09-25_consumer_device_2_data_user_10,0.2172549068927765
2024-09-26_consumer_device_2_data_user_10,0.281258761882782
2024-09-27_consumer_device_2_data_user_10,0.052588433027267456
2024-09-28_consumer_device_2_data_user_10,0.2029518187046051
2024-09-29_consumer_device_2_data_user_10,0.23685932159423828
2024-09-30_consumer_device_2_data_user_10,0.28298836946487427
2024-10-01_consumer_device_2_data_user_10,0.3013136386871338
2024-10-02_consumer_device_2_data_user_10,0.2765430808067322
2024-10-03_consumer_device_2_data_user_10,0.2813723087310791
2024-10-04_consumer_device_2_data_user_10,0.2497660219669342
2024-10-05_consumer_device_2_data_user_10,0.2625134289264679
2024-10-06_consumer_device_2_data_user_10,0.24314448237419128
2024-10-07_consumer_device_2_data_user_10,0.2548603415489197
2024-10-08_consumer_device_2_data_user_10,0.0
2024-10-09_consumer_device_2_data_user_10,0.19325491786003113
2024-10-10_consumer_device_2_data_user_10,0.2649574279785156
2024-10-11_consumer_device_2_data_user_10,0.25836417078971863
2024-10-12_consumer_device_2_data_user_10,0.2800149917602539
2024-10-13_consumer_device_2_data_user_10,0.2964416742324829
2024-10-14_consumer_device_2_data_user_10,0.32739153504371643
2024-10-15_consumer_device_2_data_user_10,0.32254624366760254
2024-10-16_consumer_device_2_data_user_10,0.23513254523277283
2024-10-17_consumer_device_2_data_user_10,0.22559964656829834
2024-10-18_consumer_device_2_data_user_10,0.24718435108661652
2024-10-19_consumer_device_2_data_user_10,0.2752346396446228
2024-10-20_consumer_device_2_data_user_10,0.2714051604270935
2024-10-21_consumer_device_2_data_user_10,0.2878236472606659
2024-10-22_consumer_device_2_data_user_10,0.2226754128932953
2024-10-23_consumer_device_2_data_user_10,0.1644262671470642
2024-10-24_consumer_device_2_data_user_10,0.20807167887687683
2024-09-24_consumer_device_2_data_user_11,0.19621965289115906
2024-09-25_consumer_device_2_data_user_11,0.17428261041641235
2024-09-26_consumer_device_2_data_user_11,0.21964886784553528
2024-09-27_consumer_device_2_data_user_11,0.0
2024-09-28_consumer_device_2_data_user_11,0.14508503675460815
2024-09-29_consumer_device_2_data_user_11,0.18525144457817078
2024-09-30_consumer_device_2_data_user_11,0.2380656749010086
2024-10-01_consumer_device_2_data_user_11,0.2691818177700043
2024-10-02_consumer_device_2_data_user_11,0.24953143298625946
2024-10-03_consumer_device_2_data_user_11,0.2631111145019531
2024-10-04_consumer_device_2_data_user_11,0.23087218403816223
2024-10-05_consumer_device_2_data_user_11,0.24413344264030457
2024-10-06_consumer_device_2_data_user_11,0.22696733474731445
2024-10-07_consumer_device_2_data_user_11,0.2396336793899536
2024-10-08_consumer_device_2_data_user_11,0.0
2024-10-09_consumer_device_2_data_user_11,0.1832427978515625
2024-10-10_consumer_device_2_data_user_11,0.25489887595176697
2024-10-11_consumer_device_2_data_user_11,0.2495444267988205
2024-10-12_consumer_device_2_data_user_11,0.2745401859283447
2024-10-13_consumer_device_2_data_user_11,0.2913227677345276
2024-10-14_consumer_device_2_data_user_11,0.32328134775161743
2024-10-15_consumer_device_2_data_user_11,0.3203461766242981
2024-10-16_consumer_device_2_data_user_11,0.23170317709445953
2024-10-17_consumer_device_2_data_user_11,0.22235721349716187
2024-10-18_consumer_device_2_data_user_11,0.24539479613304138
2024-10-19_consumer_device_2_data_user_11,0.27394017577171326
2024-10-20_consumer_device_2_data_user_11,0.2695913314819336
2024-10-21_consumer_device_2_data_user_11,0.28606724739074707
2024-10-22_consumer_device_2_data_user_11,0.22143560647964478
2024-10-23_consumer_device_2_data_user_11,0.16311269998550415
2024-10-24_consumer_device_2_data_user_11,0.20695814490318298
2024-09-24_consumer_device_2_data_user_12,0.0
2024-09-25_consumer_device_2_data_user_12,0.0
2024-09-26_consumer_device_2_data_user_12,0.0
2024-09-27_consumer_device_2_data_user_12,0.0
2024-09-28_consumer_device_2_data_user_12,0.0
2024-09-29_consumer_device_2_data_user_12,0.0
2024-09-30_consumer_device_2_data_user_12,0.0
2024-10-01_consumer_device_2_data_user_12,0.0
2024-10-02_consumer_device_2_data_user_12,0.0
2024-10-03_consumer_device_2_data_user_12,0.0
2024-10-04_consumer_device_2_data_user_12,0.0
2024-10-05_consumer_device_2_data_user_12,0.0
2024-10-06_consumer_device_2_data_user_12,0.0
2024-10-07_consumer_device_2_data_user_12,0.0
2024-10-08_consumer_device_2_data_user_12,0.0
2024-10-09_consumer_device_2_data_user_12,0.0
2024-10-10_consumer_device_2_data_user_12,0.0
2024-10-11_consumer_device_2_data_user_12,0.0
2024-10-12_consumer_device_2_data_user_12,0.0
2024-10-13_consumer_device_2_data_user_12,0.0
2024-10-14_consumer_device_2_data_user_12,0.0
2024-10-15_consumer_device_2_data_user_12,0.0
2024-10-16_consumer_device_2_data_user_12,0.0
2024-10-17_consumer_device_2_data_user_12,0.0
2024-10-18_consumer_device_2_data_user_12,0.0
2024-10-19_consumer_device_2_data_user_12,0.0
2024-10-20_consumer_device_2_data_user_12,0.0
2024-10-21_consumer_device_2_data_user_12,0.0
2024-10-22_consumer_device_2_data_user_12,0.0
2024-10-23_consumer_device_2_data_user_12,0.0
2024-10-24_consumer_device_2_data_user_12,0.016244322061538696
2024-09-24_consumer_device_2_data_user_13,0.23140132427215576
2024-09-25_consumer_device_2_data_user_13,0.19956570863723755
2024-09-26_consumer_device_2_data_user_13,0.2530438303947449
2024-09-27_consumer_device_2_data_user_13,0.0
2024-09-28_consumer_device_2_data_user_13,0.1679389774799347
2024-09-29_consumer_device_2_data_user_13,0.204350084066391
2024-09-30_consumer_device_2_data_user_13,0.2576162815093994
2024-10-01_consumer_device_2_data_user_13,0.28375640511512756
2024-10-02_consumer_device_2_data_user_13,0.26208335161209106
2024-10-03_consumer_device_2_data_user_13,0.27165794372558594
2024-10-04_consumer_device_2_data_user_13,0.23894578218460083
2024-10-05_consumer_device_2_data_user_13,0.2524610757827759
2024-10-06_consumer_device_2_data_user_13,0.23436535894870758
2024-10-07_consumer_device_2_data_user_13,0.24718375504016876
2024-10-08_consumer_device_2_data_user_13,0.0
2024-10-09_consumer_device_2_data_user_13,0.1899847686290741
2024-10-10_consumer_device_2_data_user_13,0.26083168387413025
2024-10-11_consumer_device_2_data_user_13,0.2540395259857178
2024-10-12_consumer_device_2_data_user_13,0.2775478661060333
2024-10-13_consumer_device_2_data_user_13,0.29379749298095703
2024-10-14_consumer_device_2_data_user_13,0.3255712389945984
2024-10-15_consumer_device_2_data_user_13,0.3215330243110657
2024-10-16_consumer_device_2_data_user_13,0.23353245854377747
2024-10-17_consumer_device_2_data_user_13,0.22405150532722473
2024-10-18_consumer_device_2_data_user_13,0.24634379148483276
2024-10-19_consumer_device_2_data_user_13,0.2746136784553528
2024-10-20_consumer_device_2_data_user_13,0.27050742506980896
2024-10-21_consumer_device_2_data_user_13,0.2869785726070404
2024-10-22_consumer_device_2_data_user_13,0.22208869457244873
2024-10-23_consumer_device_2_data_user_13,0.16384637355804443
2024-10-24_consumer_device_2_data_user_13,0.2075692117214203
2024-09-24_consumer_device_2_data_user_2,8.434271812438965
2024-09-25_consumer_device_2_data_user_2,7.453385829925537
2024-09-26_consumer_device_2_data_user_2,9.266748428344727
2024-09-27_consumer_device_2_data_user_2,14.217129707336426
2024-09-28_consumer_device_2_data_user_2,11.39332103729248
2024-09-29_consumer_device_2_data_user_2,9.715554237365723
2024-09-30_consumer_device_2_data_user_2,8.31527042388916
2024-10-01_consumer_device_2_data_user_2,7.796677112579346
2024-10-02_consumer_device_2_data_user_2,7.654877185821533
2024-10-03_consumer_device_2_data_user_2,8.719358444213867
2024-10-04_consumer_device_2_data_user_2,8.348320007324219
2024-10-05_consumer_device_2_data_user_2,7.5511155128479
2024-10-06_consumer_device_2_data_user_2,5.988801002502441
2024-10-07_consumer_device_2_data_user_2,6.795979022979736
2024-10-08_consumer_device_2_data_user_2,10.377290725708008
2024-10-09_consumer_device_2_data_user_2,7.626097202301025
2024-10-10_consumer_device_2_data_user_2,6.826613426208496
2024-10-11_consumer_device_2_data_user_2,5.30961799621582
2024-10-12_consumer_device_2_data_user_2,5.093404769897461
2024-10-13_consumer_device_2_data_user_2,5.285680770874023
2024-10-14_consumer_device_2_data_user_2,4.405965328216553
2024-10-15_consumer_device_2_data_user_2,3.913069248199463
2024-10-16_consumer_device_2_data_user_2,3.720953941345215
2024-10-17_consumer_device_2_data_user_2,3.4331085681915283
2024-10-18_consumer_device_2_data_user_2,2.5098276138305664
2024-10-19_consumer_device_2_data_user_2,2.647820472717285
2024-10-20_consumer_device_2_data_user_2,3.279369592666626
2024-10-21_consumer_device_2_data_user_2,2.5382611751556396
2024-10-22_consumer_device_2_data_user_2,2.1393074989318848
2024-10-23_consumer_device_2_data_user_2,1.834882378578186
2024-10-24_consumer_device_2_data_user_2,1.5194871425628662
2024-09-24_consumer_device_2_data_user_3,8.521088600158691
2024-09-25_consumer_device_2_data_user_3,7.528337001800537
2024-09-26_consumer_device_2_data_user_3,9.301936149597168
2024-09-27_consumer_device_2_data_user_3,14.221359252929688
2024-09-28_consumer_device_2_data_user_3,11.40302562713623
2024-09-29_consumer_device_2_data_user_3,9.721402168273926
2024-09-30_consumer_device_2_data_user_3,8.341753005981445
2024-10-01_consumer_device_2_data_user_3,7.822439193725586
2024-10-02_consumer_device_2_data_user_3,7.682070255279541
2024-10-03_consumer_device_2_data_user_3,8.747628211975098
2024-10-04_consumer_device_2_data_user_3,8.364376068115234
2024-10-05_consumer_device_2_data_user_3,7.563487529754639
2024-10-06_consumer_device_2_data_user_3,5.999757289886475
2024-10-07_consumer_device_2_data_user_3,6.814723968505859
2024-10-08_consumer_device_2_data_user_3,10.410637855529785
2024-10-09_consumer_device_2_data_user_3,7.649563789367676
2024-10-10_consumer_device_2_data_user_3,6.849282741546631
2024-10-11_consumer_device_2_data_user_3,5.325602054595947
2024-10-12_consumer_device_2_data_user_3,5.113799095153809
2024-10-13_consumer_device_2_data_user_3,5.302556037902832
2024-10-14_consumer_device_2_data_user_3,4.41642427444458
2024-10-15_consumer_device_2_data_user_3,3.9260268211364746
2024-10-16_consumer_device_2_data_user_3,3.7353484630584717
2024-10-17_consumer_device_2_data_user_3,3.4477293491363525
2024-10-18_consumer_device_2_data_user_3,2.5167222023010254
2024-10-19_consumer_device_2_data_user_3,2.655533790588379
2024-10-20_consumer_device_2_data_user_3,3.2862813472747803
2024-10-21_consumer_device_2_data_user_3,2.543713331222534
2024-10-22_consumer_device_2_data_user_3,2.142885446548462
2024-10-23_consumer_device_2_data_user_3,1.835682988166809
2024-10-24_consumer_device_2_data_user_3,1.5226259231567383
2024-09-24_consumer_device_2_data_user_4,0.27075260877609253
2024-09-25_consumer_device_2_data_user_4,0.22695547342300415
2024-09-26_consumer_device_2_data_user_4,0.2983538508415222
2024-09-27_consumer_device_2_data_user_4,0.07679980993270874
2024-09-28_consumer_device_2_data_user_4,0.2194289267063141
2024-09-29_consumer_device_2_data_user_4,0.2524506449699402
2024-09-30_consumer_device_2_data_user_4,0.29490479826927185
2024-10-01_consumer_device_2_data_user_4,0.31049567461013794
2024-10-02_consumer_device_2_data_user_4,0.2837969660758972
2024-10-03_consumer_device_2_data_user_4,0.28642597794532776
2024-10-04_consumer_device_2_data_user_4,0.25569701194763184
2024-10-05_consumer_device_2_data_user_4,0.2675936222076416
2024-10-06_consumer_device_2_data_user_4,0.24754346907138824
2024-10-07_consumer_device_2_data_user_4,0.2589980363845825
2024-10-08_consumer_device_2_data_user_4,0.0
2024-10-09_consumer_device_2_data_user_4,0.19498297572135925
2024-10-10_consumer_device_2_data_user_4,0.26718276739120483
2024-10-11_consumer_device_2_data_user_4,0.2606056034564972
2024-10-12_consumer_device_2_data_user_4,0.2812862992286682
2024-10-13_consumer_device_2_data_user_4,0.2977767586708069
2024-10-14_consumer_device_2_data_user_4,0.3283199965953827
2024-10-15_consumer_device_2_data_user_4,0.3230668306350708
2024-10-16_consumer_device_2_data_user_4,0.23594717681407928
2024-10-17_consumer_device_2_data_user_4,0.226401686668396
2024-10-18_consumer_device_2_data_user_4,0.2476157695055008
2024-10-19_consumer_device_2_data_user_4,0.27555328607559204
2024-10-20_consumer_device_2_data_user_4,0.27186304330825806
2024-10-21_consumer_device_2_data_user_4,0.2882377505302429
2024-10-22_consumer_device_2_data_user_4,0.22297003865242004
2024-10-23_consumer_device_2_data_user_4,0.1647215485572815
2024-10-24_consumer_device_2_data_user_4,0.20832964777946472
2024-09-24_consumer_device_2_data_user_5,0.2255949079990387
2024-09-25_consumer_device_2_data_user_5,0.1950283646583557
2024-09-26_consumer_device_2_data_user_5,0.244902104139328
2024-09-27_consumer_device_2_data_user_5,0.0
2024-09-28_consumer_device_2_data_user_5,0.16285327076911926
2024-09-29_consumer_device_2_data_user_5,0.20037055015563965
2024-09-30_consumer_device_2_data_user_5,0.2538144290447235
2024-10-01_consumer_device_2_data_user_5,0.2807379364967346
2024-10-02_consumer_device_2_data_user_5,0.2593199610710144
2024-10-03_consumer_device_2_data_user_5,0.26982834935188293
2024-10-04_consumer_device_2_data_user_5,0.23709824681282043
2024-10-05_consumer_device_2_data_user_5,0.2505044937133789
2024-10-06_consumer_device_2_data_user_5,0.2327888160943985
2024-10-07_consumer_device_2_data_user_5,0.24570880830287933
2024-10-08_consumer_device_2_data_user_5,0.0
2024-10-09_consumer_device_2_data_user_5,0.1893448829650879
2024-10-10_consumer_device_2_data_user_5,0.25999826192855835
2024-10-11_consumer_device_2_data_user_5,0.25339752435684204
2024-10-12_consumer_device_2_data_user_5,0.2771320641040802
2024-10-13_consumer_device_2_data_user_5,0.2933773398399353
2024-10-14_consumer_device_2_data_user_5,0.3252670168876648
2024-10-15_consumer_device_2_data_user_5,0.3213595747947693
2024-10-16_consumer_device_2_data_user_5,0.23323626816272736
2024-10-17_consumer_device_2_data_user_5,0.22376802563667297
2024-10-18_consumer_device_2_data_user_5,0.24619299173355103
2024-10-19_consumer_device_2_data_user_5,0.2745015025138855
2024-10-20_consumer_device_2_data_user_5,0.2703486680984497
2024-10-21_consumer_device_2_data_user_5,0.2868265211582184
2024-10-22_consumer_device_2_data_user_5,0.2219838798046112
2024-10-23_consumer_device_2_data_user_5,0.16374129056930542
2024-10-24_consumer_device_2_data_user_5,0.20747768878936768
2024-09-24_consumer_device_2_data_user_6,0.22570711374282837
2024-09-25_consumer_device_2_data_user_6,0.19512271881103516
2024-09-26_consumer_device_2_data_user_6,0.2451208233833313
2024-09-27_consumer_device_2_data_user_6,0.0
2024-09-28_consumer_device_2_data_user_6,0.16299733519554138
2024-09-29_consumer_device_2_data_user_6,0.2005125880241394
2024-09-30_consumer_device_2_data_user_6,0.2539011240005493
2024-10-01_consumer_device_2_data_user_6,0.28083252906799316
2024-10-02_consumer_device_2_data_user_6,0.25939255952835083
2024-10-03_consumer_device_2_data_user_6,0.26986080408096313
2024-10-04_consumer_device_2_data_user_6,0.23714639246463776
2024-10-05_consumer_device_2_data_user_6,0.25060057640075684
2024-10-06_consumer_device_2_data_user_6,0.23283687233924866
2024-10-07_consumer_device_2_data_user_6,0.24574822187423706
2024-10-08_consumer_device_2_data_user_6,0.0
2024-10-09_consumer_device_2_data_user_6,0.18936243653297424
2024-10-10_consumer_device_2_data_user_6,0.26002129912376404
2024-10-11_consumer_device_2_data_user_6,0.2534157931804657
2024-10-12_consumer_device_2_data_user_6,0.2771452069282532
2024-10-13_consumer_device_2_data_user_6,0.2933903932571411
2024-10-14_consumer_device_2_data_user_6,0.3252757489681244
2024-10-15_consumer_device_2_data_user_6,0.3213646411895752
2024-10-16_consumer_device_2_data_user_6,0.23324467241764069
2024-10-17_consumer_device_2_data_user_6,0.2237756848335266
2024-10-18_consumer_device_2_data_user_6,0.24619732797145844
2024-10-19_consumer_device_2_data_user_6,0.2745051383972168
2024-10-20_consumer_device_2_data_user_6,0.27035337686538696
2024-10-21_consumer_device_2_data_user_6,0.2868308424949646
2024-10-22_consumer_device_2_data_user_6,0.22198700904846191
2024-10-23_consumer_device_2_data_user_6,0.16374436020851135
2024-10-24_consumer_device_2_data_user_6,0.20748037099838257
2024-09-24_consumer_device_2_data_user_7,0.20313256978988647
2024-09-25_consumer_device_2_data_user_7,0.17935818433761597
2024-09-26_consumer_device_2_data_user_7,0.2251097559928894
2024-09-27_consumer_device_2_data_user_7,0.0
2024-09-28_consumer_device_2_data_user_7,0.14886918663978577
2024-09-29_consumer_device_2_data_user_7,0.1889130175113678
2024-09-30_consumer_device_2_data_user_7,0.24193163216114044
2024-10-01_consumer_device_2_data_user_7,0.27185678482055664
2024-10-02_consumer_device_2_data_user_7,0.25178080797195435
2024-10-03_consumer_device_2_data_user_7,0.2646346092224121
2024-10-04_consumer_device_2_data_user_7,0.232160285115242
2024-10-05_consumer_device_2_data_user_7,0.24514997005462646
2024-10-06_consumer_device_2_data_user_7,0.22819983959197998
2024-10-07_consumer_device_2_data_user_7,0.240992471575737
2024-10-08_consumer_device_2_data_user_7,0.0
2024-10-09_consumer_device_2_data_user_7,0.18501287698745728
2024-10-10_consumer_device_2_data_user_7,0.2562520205974579
2024-10-11_consumer_device_2_data_user_7,0.2505549192428589
2024-10-12_consumer_device_2_data_user_7,0.27525222301483154
2024-10-13_consumer_device_2_data_user_7,0.29184162616729736
2024-10-14_consumer_device_2_data_user_7,0.3238174021244049
2024-10-15_consumer_device_2_data_user_7,0.32061249017715454
2024-10-16_consumer_device_2_data_user_7,0.232095405459404
2024-10-17_consumer_device_2_data_user_7,0.22271159291267395
2024-10-18_consumer_device_2_data_user_7,0.24559862911701202
2024-10-19_consumer_device_2_data_user_7,0.27407851815223694
2024-10-20_consumer_device_2_data_user_7,0.26977604627609253
2024-10-21_consumer_device_2_data_user_7,0.28625524044036865
2024-10-22_consumer_device_2_data_user_7,0.22157418727874756
2024-10-23_consumer_device_2_data_user_7,0.16327840089797974
2024-10-24_consumer_device_2_data_user_7,0.20709317922592163
2024-09-24_consumer_device_2_data_user_8,0.20324063301086426
2024-09-25_consumer_device_2_data_user_8,0.17926859855651855
2024-09-26_consumer_device_2_data_user_8,0.22494477033615112
2024-09-27_consumer_device_2_data_user_8,0.0
2024-09-28_consumer_device_2_data_user_8,0.1488383412361145
2024-09-29_consumer_device_2_data_user_8,0.18881011009216309
2024-09-30_consumer_device_2_data_user_8,0.24178756773471832
2024-10-01_consumer_device_2_data_user_8,0.27171438932418823
2024-10-02_consumer_device_2_data_user_8,0.251676470041275
2024-10-03_consumer_device_2_data_user_8,0.2645426094532013
2024-10-04_consumer_device_2_data_user_8,0.2320186346769333
2024-10-05_consumer_device_2_data_user_8,0.24510356783866882
2024-10-06_consumer_device_2_data_user_8,0.22818854451179504
2024-10-07_consumer_device_2_data_user_8,0.240961953997612
2024-10-08_consumer_device_2_data_user_8,0.0
2024-10-09_consumer_device_2_data_user_8,0.18495815992355347
2024-10-10_consumer_device_2_data_user_8,0.25620830059051514
2024-10-11_consumer_device_2_data_user_8,0.2505189776420593
2024-10-12_consumer_device_2_data_user_8,0.2752293646335602
2024-10-13_consumer_device_2_data_user_8,0.2918258011341095
2024-10-14_consumer_device_2_data_user_8,0.3237995505332947
2024-10-15_consumer_device_2_data_user_8,0.32060346007347107
2024-10-16_consumer_device_2_data_user_8,0.23208099603652954
2024-10-17_consumer_device_2_data_user_8,0.22269803285598755
2024-10-18_consumer_device_2_data_user_8,0.24559183418750763
2024-10-19_consumer_device_2_data_user_8,0.2740737795829773
2024-10-20_consumer_device_2_data_user_8,0.2697708010673523
2024-10-21_consumer_device_2_data_user_8,0.28624969720840454
2024-10-22_consumer_device_2_data_user_8,0.22156983613967896
2024-10-23_consumer_device_2_data_user_8,0.16327312588691711
2024-10-24_consumer_device_2_data_user_8,0.20708876848220825
2024-09-24_consumer_device_2_data_user_9,0.22856968641281128
2024-09-25_consumer_device_2_data_user_9,0.197331964969635
2024-09-26_consumer_device_2_data_user_9,0.24884186685085297
2024-09-27_consumer_device_2_data_user_9,0.0
2024-09-28_consumer_device_2_data_user_9,0.16528192162513733
2024-09-29_consumer_device_2_data_user_9,0.20248475670814514
2024-09-30_consumer_device_2_data_user_9,0.25586986541748047
2024-10-01_consumer_device_2_data_user_9,0.2823359966278076
2024-10-02_consumer_device_2_data_user_9,0.2608031630516052
2024-10-03_consumer_device_2_data_user_9,0.27085432410240173
2024-10-04_consumer_device_2_data_user_9,0.23802092671394348
