Date Time,Temperature (°C),Dewpoint Temperature (°C),U Wind Component (m/s),V Wind Component (m/s),Total Precipitation (mm),Snowfall (mm),Snow Cover (%),i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
2024-01-09T10:00:00,-4.682867432,-13.987677,-0.104202271,-0.27636528,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-09T11:00:00,-5.23984375,-13.15630188,-0.023712158,-0.263771057,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-09T12:00:00,-6.493154907,-15.92955627,0.021072388,-0.44786644,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-09T13:00:00,-8.313314819,-16.26012268,0.051712036,-0.650783539,4.35E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-09T14:00:00,-9.934576416,-16.72008362,0.071029663,-0.79637146,4.35E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-09T15:00:00,-11.27211609,-17.23932495,0.048294067,-0.87928772,4.35E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-09T16:00:00,-12.30592957,-17.84386292,0.020523071,-0.941589355,4.35E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-09T17:00:00,-13.04128113,-18.58545532,0.001434326,-0.984588623,4.35E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-09T18:00:00,-13.40601196,-19.32100525,0.002365112,-1.009033203,0.00000128,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-09T19:00:00,-13.60559692,-20.27237549,-0.006225586,-1.060302734,0.0000013,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-09T20:00:00,-13.94251099,-21.04202881,-0.008605957,-1.068374634,0.0000013,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-09T21:00:00,-14.18414917,-21.75282898,-0.008331299,-1.097503662,0.0000013,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-09T22:00:00,-14.39475098,-22.43968811,0.017227173,-1.101760864,0.0000013,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-09T23:00:00,-14.63368835,-23.10521545,0.01701355,-1.123382568,0.0000013,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T00:00:00,-14.84042969,-23.74234619,-0.014663696,-1.138183594,0.0000013,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T01:00:00,-15.40559998,-24.7603363,-0.02192688,-1.163986206,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T02:00:00,-15.504599,-25.31226196,-0.007049561,-1.176437378,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T03:00:00,-15.46077576,-25.73668518,-0.006713867,-1.191680908,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T04:00:00,-14.67381897,-25.49738159,0.03263855,-1.101287842,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T05:00:00,-12.57272949,-21.46530762,0.098495483,-0.927398682,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T06:00:00,-10.48599854,-15.55689087,0.070358276,-0.732177734,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T07:00:00,-6.558065796,-14.61783447,-0.10194397,-0.535308838,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T08:00:00,-5.045965576,-15.06941833,-0.216690063,-0.464859009,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T09:00:00,-4.475241089,-15.42580261,-0.286422729,-0.463119507,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T10:00:00,-4.507818604,-14.4572052,-0.265945435,-0.47807312,4.28E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T11:00:00,-4.974234009,-15.51170959,-0.163772583,-0.517637253,4.35E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T12:00:00,-6.228369141,-17.04074707,-0.125915527,-0.618724823,4.35E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T13:00:00,-7.994284058,-17.35457458,-0.099334717,-0.785177231,4.35E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T14:00:00,-9.59972229,-17.76976624,-0.081008911,-0.897140503,4.35E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T15:00:00,-10.93103638,-18.27661743,-0.05279541,-1.007873535,4.35E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T16:00:00,-12.00354614,-18.89919128,-0.034744263,-1.067703247,8.58E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T17:00:00,-12.81967773,-19.58463135,-0.045959473,-1.109024048,0.00000129,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T18:00:00,-13.45952454,-20.32044067,-0.051849365,-1.141067505,0.00000171,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T19:00:00,-13.60874023,-20.91124573,-0.020553589,-1.154783249,0.00000171,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T20:00:00,-14.16264954,-21.58565369,-0.028091431,-1.158981323,0.00000171,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T21:00:00,-14.56270447,-22.22679749,-0.034912109,-1.19238472,0.0000017,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T22:00:00,-14.84287109,-22.87091675,-0.037582397,-1.201522827,0.00000171,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-10T23:00:00,-15.04836121,-23.50218811,-0.030181885,-1.214509964,0.00000171,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T00:00:00,-15.10440674,-24.08231201,-0.025299072,-1.205242157,0.00000171,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T01:00:00,-14.76238098,-24.30449524,-0.01600647,-1.203994751,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T02:00:00,-14.57880249,-24.71359863,0.008102417,-1.17539978,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T03:00:00,-14.19666138,-25.00972595,0.022064209,-1.158294678,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T04:00:00,-12.99416199,-24.67546692,0.063034058,-1.066177368,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T05:00:00,-10.74486389,-21.08183899,0.153191566,-0.8568573,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T06:00:00,-8.27322998,-15.79529419,0.150919914,-0.619033813,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T07:00:00,-5.241644287,-13.41477051,0.046835899,-0.443470955,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T08:00:00,-3.5224823,-14.13445129,-0.014277458,-0.257203102,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T09:00:00,-3.046408081,-14.30008545,-0.080030441,-0.162162781,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T10:00:00,-3.014242554,-14.72836914,-0.102067947,-0.145264626,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T11:00:00,-3.607687378,-15.53961792,-0.093154907,-0.254607201,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T12:00:00,-4.99967041,-15.92352905,-0.025299072,-0.459058762,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T13:00:00,-6.867941284,-16.3617157,0.02961731,-0.664934158,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T14:00:00,-8.480230713,-16.9327301,0.053421021,-0.784053802,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T15:00:00,-9.752310181,-17.5136322,0.038131714,-0.875017166,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T16:00:00,-10.66911926,-18.10610046,0.024932861,-0.945102692,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T17:00:00,-11.25166931,-18.7326416,-0.000061,-1.002669334,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T18:00:00,-11.60144653,-19.416922,-0.014678955,-1.042537689,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T19:00:00,-11.63034668,-19.9305481,-0.005584717,-1.044944763,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T20:00:00,-11.78925171,-20.48787537,-0.012130737,-1.064326286,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T21:00:00,-11.82262268,-20.94974365,-0.003067017,-1.078389168,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T22:00:00,-11.8099884,-21.36134949,-0.006530762,-1.084246635,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-11T23:00:00,-11.90117493,-21.74895325,-0.025283813,-1.093203545,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T00:00:00,-11.93459167,-22.07471313,-0.031280518,-1.101537704,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T01:00:00,-11.85227051,-22.19582214,-0.036712646,-1.099386215,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T02:00:00,-11.98406067,-22.52411499,-0.033096313,-1.106602669,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T03:00:00,-12.00740662,-22.73769226,-0.011825562,-1.105259895,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T04:00:00,-11.29918518,-22.35991516,0.034805298,-1.058588982,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T05:00:00,-9.422644043,-19.17478027,0.105026245,-0.896924973,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T06:00:00,-7.471624756,-12.092276,0.065338135,-0.723723412,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T07:00:00,-3.889562988,-12.92178955,-0.096160889,-0.56086731,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T08:00:00,-2.628317261,-12.98171082,-0.19241333,-0.408950806,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T09:00:00,-2.232107544,-13.05074158,-0.237792969,-0.354095459,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T10:00:00,-2.229788208,-13.35741272,-0.231628418,-0.310440063,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T11:00:00,-2.581488037,-13.90430298,-0.138778687,-0.361755371,1.04E-7,1.08E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T12:00:00,-3.673406982,-13.15363159,-0.073181152,-0.47543335,0.00000325,0.00000325,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T13:00:00,-4.728491211,-14.50224915,-0.023376465,-0.5834198,0.0000166,0.0000158,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T14:00:00,-5.695623779,-14.05881348,-0.013259888,-0.646911621,0.0000488,0.0000462,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T15:00:00,-6.350881958,-14.01125183,-0.010040283,-0.680679321,0.000109,0.000107,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T16:00:00,-6.800543213,-13.50508728,-0.025970459,-0.686660767,0.000212,0.000209,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T17:00:00,-7.096853638,-13.16722717,-0.07925415,-0.693344116,0.000366,0.000363,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T18:00:00,-7.389868164,-12.92311707,-0.061264038,-0.701934814,0.000521,0.000518,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T19:00:00,-7.538290405,-12.5552887,-0.073226929,-0.716400146,0.000579,0.000576,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T20:00:00,-7.977056885,-12.79607239,-0.048126221,-0.735421181,0.000594,0.000591,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T21:00:00,-8.356848145,-13.06445923,-0.060836792,-0.788784981,0.000608,0.000604,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T22:00:00,-8.315206909,-13.20801392,-0.047866821,-0.79548645,0.000634,0.000629,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-12T23:00:00,-8.345465088,-13.28946533,-0.009002686,-0.825195313,0.000667,0.000662,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T00:00:00,-8.490591431,-13.34548035,-0.008331299,-0.868988037,0.0007,0.000695,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T01:00:00,-8.382559204,-13.18157043,-0.03944397,-0.872680664,0.0000156,0.0000156,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T02:00:00,-8.569967651,-13.2818512,-0.029556274,-0.857326508,0.0000208,0.0000208,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T03:00:00,-8.760412598,-13.37312927,0.010757446,-0.847036362,0.0000224,0.0000224,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T04:00:00,-8.158483887,-13.18622437,0.04019165,-0.799244881,0.0000231,0.0000231,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T05:00:00,-6.178305054,-10.89223328,0.077713013,-0.574920654,0.0000239,0.0000239,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T06:00:00,-4.14029541,-8.724630737,0.064727783,-0.310501099,0.0000258,0.000025,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T07:00:00,-2.473318481,-8.568167114,0.018966675,-0.011489868,0.0000259,0.0000251,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T08:00:00,-1.733877563,-8.156362915,-0.130752563,0.159561157,0.000026,0.0000251,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T09:00:00,-1.397131348,-7.976812744,-0.216903687,0.343414307,0.0000263,0.0000254,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T10:00:00,-1.434835815,-8.069311523,-0.222122192,0.387771606,0.000027,0.0000262,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T11:00:00,-1.757223511,-8.321157837,-0.167098999,0.224655151,0.0000282,0.0000264,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T12:00:00,-2.809881592,-8.476416016,-0.057739258,-0.057479858,0.0000282,0.0000265,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T13:00:00,-4.092474365,-8.772848511,-0.075424194,-0.310745239,0.0000282,0.0000265,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T14:00:00,-5.196005249,-8.976507568,-0.069549561,-0.494598389,0.0000283,0.0000266,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T15:00:00,-6.257788086,-9.271398926,-0.02381897,-0.64239502,0.0000283,0.0000266,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T16:00:00,-7.236578369,-9.59140625,0.012649536,-0.710189819,0.0000283,0.0000266,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T17:00:00,-7.946264648,-9.923956299,-0.011825562,-0.76222229,0.0000283,0.0000266,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T18:00:00,-8.504873657,-10.33658447,-0.015045166,-0.824279785,0.0000284,0.0000267,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T19:00:00,-8.508306885,-10.92680969,-0.01399231,-0.850982666,0.0000284,0.0000267,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T20:00:00,-8.965917969,-11.4058136,0.002258301,-0.905258179,0.0000284,0.0000267,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T21:00:00,-9.645162964,-12.04993286,-0.001831055,-0.965530396,0.0000284,0.0000267,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T22:00:00,-10.28900757,-12.75780334,0.000916,-0.998535156,0.0000284,0.0000267,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-13T23:00:00,-10.90556946,-13.50700989,-0.019424438,-1.034317017,0.0000284,0.0000267,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T00:00:00,-11.38365784,-14.2939209,-0.019485474,-1.067108154,0.0000284,0.0000267,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T01:00:00,-11.95238342,-15.33916321,-0.014144897,-1.084182739,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T02:00:00,-12.3263916,-16.20297852,-0.033096313,-1.076339722,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T03:00:00,-12.59815063,-17.00353088,-0.017578125,-1.084075928,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T04:00:00,-11.73233643,-17.36272278,0.050201416,-1.029190063,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T05:00:00,-9.338873291,-15.32964172,0.091339111,-0.844238281,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T06:00:00,-6.963339233,-11.37848511,0.072982788,-0.614257813,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T07:00:00,-4.927191162,-11.98885193,0.016159058,-0.57321167,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T08:00:00,-3.369161987,-11.81093445,-0.10395813,-0.479049683,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T09:00:00,-2.684683228,-12.55109253,-0.186096191,-0.401397705,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T10:00:00,-2.551824951,-12.83516541,-0.184753418,-0.382736206,4.28E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T11:00:00,-2.868612671,-13.63857117,-0.133682251,-0.4140625,4.28E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T12:00:00,-4.112799072,-14.35143127,-0.07649231,-0.549957275,4.28E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T13:00:00,-5.852514648,-14.71912231,-0.019165039,-0.734588623,4.28E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T14:00:00,-7.475561523,-15.1306366,0.009399414,-0.851318359,8.57E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T15:00:00,-8.802999878,-15.57955017,0.011428833,-0.947799683,8.55E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T16:00:00,-9.888174438,-16.0746521,0.008285522,-0.996200562,8.54E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T17:00:00,-10.66637268,-16.62010803,-0.007598877,-1.048095703,8.55E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T18:00:00,-11.26283875,-17.24182739,-0.005874634,-1.079574585,8.55E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T19:00:00,-11.42314758,-17.88809814,0.002227783,-1.095001221,8.64E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T20:00:00,-11.77454224,-18.71745911,0.007522583,-1.13192749,8.64E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T21:00:00,-12.05559387,-19.47530212,0.016555786,-1.145935059,8.64E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T22:00:00,-12.32060852,-20.129599,0.017608643,-1.163848877,8.64E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-14T23:00:00,-12.55406799,-20.67354431,0.016372681,-1.175537109,8.64E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T00:00:00,-12.72368469,-21.10144653,0.012710571,-1.186904907,8.64E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T01:00:00,-12.9428772,-21.59903564,0.017562866,-1.195907593,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T02:00:00,-13.04852905,-21.87953796,0.024627686,-1.182693481,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T03:00:00,-13.04309692,-22.08101501,0.044891357,-1.194656372,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T04:00:00,-12.12828674,-21.63791504,0.072265625,-1.112701416,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T05:00:00,-9.74854126,-17.38690796,0.12953186,-0.936538696,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T06:00:00,-6.606008911,-12.03897705,0.123825073,-0.706237793,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T07:00:00,-3.951116943,-12.36760559,0.02746582,-0.485671997,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T08:00:00,-2.88928833,-12.77393188,-0.071792603,-0.421035767,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T09:00:00,-2.457235718,-12.79118958,-0.086853027,-0.375930786,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T10:00:00,-2.411001587,-12.80545654,-0.110092163,-0.398025513,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T11:00:00,-2.768133545,-13.36879578,-0.033889771,-0.426834106,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T12:00:00,-4.103460693,-13.87250366,-0.006164551,-0.5650177,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T13:00:00,-5.87756958,-14.5709137,0.059402466,-0.725097656,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T14:00:00,-7.526098633,-15.01279297,0.129745483,-0.835037231,1.49E-8,1.12E-8,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T15:00:00,-8.962088013,-15.50313416,0.07673645,-0.899810791,1.49E-8,1.12E-8,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T16:00:00,-10.05136719,-15.89594116,0.052932739,-0.944747925,1.49E-8,2.05E-8,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T17:00:00,-10.84676208,-16.27940979,0.052288055,-0.997573853,1.19E-7,1.12E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T18:00:00,-11.47330322,-16.74507751,0.080720901,-1.05329895,6.85E-7,6.82E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T19:00:00,-12.52414551,-17.76499023,0.062420845,-1.097320557,6.85E-7,6.93E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T20:00:00,-12.79216614,-18.40006104,0.056203842,-1.09828186,6.85E-7,6.93E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T21:00:00,-12.96051636,-19.14630737,0.030693054,-1.121185303,6.85E-7,6.93E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T22:00:00,-13.10610046,-19.81438293,0.024581909,-1.134567261,7E-7,7.04E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-15T23:00:00,-13.18108215,-20.38826599,0.017105103,-1.123275757,7.15E-7,7.15E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T00:00:00,-13.29227295,-20.90569153,0.002197266,-1.12840271,8.34E-7,7.45E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T01:00:00,-13.27538147,-21.17220154,0.00668335,-1.098770142,1.04E-7,2.07E-8,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T02:00:00,-13.43561401,-21.5656189,0.021255493,-1.101531982,1.15E-7,3.12E-8,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T03:00:00,-13.49277344,-21.88327637,0.022140503,-1.097564697,1.27E-7,4.14E-8,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T04:00:00,-12.63231506,-21.51373901,0.071996689,-1.009521484,2.68E-7,1.85E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T05:00:00,-9.974447632,-16.925177,0.102869987,-0.773773193,5.36E-7,4.52E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T06:00:00,-6.875311279,-13.48638,0.077685356,-0.53086853,6.78E-7,5.96E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T07:00:00,-4.585546875,-12.84100952,-0.026205063,-0.335891724,0.00000147,9.59E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T08:00:00,-3.819158936,-12.7915863,-0.208179474,-0.117088318,0.00000502,0.00000408,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T09:00:00,-3.562246704,-12.05480042,-0.370511055,-0.061037064,0.000176,0.000175,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T10:00:00,-3.765402222,-11.92934265,-0.430324554,-0.037698746,0.000356,0.000355,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T11:00:00,-4.164602661,-11.71929016,-0.313160896,-0.1407547,0.000455,0.000454,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T12:00:00,-5.097158813,-11.73576965,-0.157736778,-0.310317993,0.000575,0.000573,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T13:00:00,-6.550039673,-12.34999695,-0.069128036,-0.522155762,0.000673,0.000671,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T14:00:00,-7.795751953,-12.6033844,-0.007461548,-0.629547119,0.000684,0.000682,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T15:00:00,-8.924047852,-12.97325745,0.01798439,-0.731491089,0.000691,0.000688,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T16:00:00,-10.03386536,-13.48946228,0.044495583,-0.7865448,0.000699,0.000696,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T17:00:00,-10.89931335,-13.99916687,0.036916733,-0.831022263,0.000704,0.000701,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T18:00:00,-11.69577637,-14.51300659,0.0210886,-0.867937088,0.00071,0.000707,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T19:00:00,-12.3576416,-15.80600586,0.026432991,-0.943407059,0.00071,0.000707,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T20:00:00,-12.84203186,-16.48776855,0.023433685,-0.948944092,0.000711,0.000708,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T21:00:00,-13.22980347,-17.15872803,0.043333054,-0.968643188,0.000712,0.000708,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T22:00:00,-13.68250122,-17.78945007,0.052833557,-0.984069824,0.000712,0.000708,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-16T23:00:00,-13.97312012,-18.38655701,0.053855896,-0.990692139,0.000712,0.000708,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-17T00:00:00,-14.43840637,-18.91701355,0.058584213,-1.004516602,0.000712,0.000708,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-17T01:00:00,-15.23799744,-19.43942871,0.060771942,-1.023391724,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-17T02:00:00,-16.10779419,-19.82503357,0.059871674,-1.053869247,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-01-17T03:00:00,-17.08823242,-20.31873169,0.064350128,-1.082304001,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
